GEO_ID,ZIP,Total Population,Median Household Income in $,Bachelors Degree or Higher %,Employment Rate %,Total Housing Units,Insured Population %,Total Households,CITY_NAME,Number of establishments,Annual payroll ($1000),Number of employees,Population,Violent crime,Murder and nonnegligent manslaughter,Rape1,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson2,Crime Score per Person (out of 100),Normalized Total Population,Normalized Median Household Income in $,Normalized Bachelors Degree or Higher %,Normalized Employment Rate %,Normalized Total Housing Units,Normalized Insured Population %,Normalized Total Households,Normalized Number of establishments,Normalized Annual payroll ($1000),Normalized Number of employees,Normalized Crime Score per Person (out of 100),City Score
860Z200US02324,02324,25676,110625.0,41.9,61.7,9326,97.8,9162,Bridgewater,512,331913,5996,27270.0,59.0,0.0,4.0,3.0,52.0,95.0,23.0,62.0,10.0,0.0,9.571397764176815,0.3698752484946268,0.4425,0.419,0.617,0.31265924634571546,0.978,0.32681743597060714,0.24082784571966134,0.028084182912167473,0.08929528802049205,0.8862427314921006,63.72721904782957
860Z200US02325,02325,3025,22500.0,67.6,50.4,32,99.6,32,Bridgewater,3,209,8,27270.0,59.0,0.0,4.0,3.0,52.0,95.0,23.0,62.0,10.0,0.0,9.571397764176815,0.04357659396698263,0.09,0.6759999999999999,0.504,0.001072817486925037,0.996,0.0011414710708425484,0.0014111006585136407,1.768413478424467e-05,0.0001191398105677012,0.8862427314921006,49.380377119788534
860Z200US02330,02330,11645,69629.0,25.5,59.2,4701,97.9,4695,Carver,219,73351,1498,11721.0,26.0,0.0,6.0,3.0,17.0,68.0,13.0,49.0,6.0,0.0,14.385049275400718,0.16775187991587195,0.278516,0.255,0.5920000000000001,0.1576035939385812,0.9790000000000001,0.16747520867518015,0.10301034807149577,0.006206454404589144,0.02230892952880205,0.8290318767185975,50.12992647199544
860Z200US02332,02332,16090,148505.0,71.5,60.0,6274,97.8,6063,Duxbury,339,127611,2483,15934.0,9.0,0.0,2.0,0.0,7.0,57.0,9.0,47.0,1.0,1.0,6.858248320250506,0.23178426344752082,0.59402,0.715,0.6,0.21033927853024006,0.978,0.2162730969536991,0.1594543744120414,0.010797560401685391,0.03697801870495026,0.9184888545139587,67.75232233030938
860Z200US02333,02333,14382,122693.0,30.7,69.3,5197,96.5,5085,East Bridgewater,268,96138,2010,14472.0,27.0,0.0,3.0,2.0,22.0,64.0,12.0,46.0,6.0,2.0,14.895333229131014,0.20717969402748568,0.490772,0.307,0.693,0.1742322649859193,0.965,0.18138688735107372,0.12605832549388524,0.008134532774582365,0.029933877405134927,0.8229670876282276,57.30085296373342
860Z200US02338,02338,7749,110763.0,35.7,67.2,3107,97.1,2966,Halifax,111,39634,1030,7874.0,8.0,0.0,1.0,0.0,7.0,51.0,9.0,37.0,5.0,1.0,12.856831302188077,0.11162810798352013,0.443052,0.35700000000000004,0.672,0.10416387287112781,0.971,0.1058000998787187,0.05221072436500471,0.0033535550145394897,0.01533925061059153,0.8471949398991924,54.5909447901734
860Z200US02339,02339,14833,163613.0,57.8,68.1,5268,98.6,4843,Hanover,647,382330,6946,14485.0,3.0,0.0,0.0,0.0,3.0,121.0,4.0,116.0,1.0,0.0,3.8093994592091645,0.21367656803710852,0.6544519999999999,0.578,0.6809999999999999,0.1766125787850342,0.986,0.17275451237782694,0.30432737535277515,0.032350120823254856,0.10344314052540657,0.9547248074093206,70.51771478516034
860Z200US02341,02341,10367,117708.0,37.6,64.4,3859,99.0,4030,Hanson,195,61730,1309,10876.0,17.0,0.0,1.0,2.0,14.0,47.0,9.0,37.0,1.0,0.0,7.567312087547773,0.14934166930767237,0.470832,0.376,0.644,0.12937508381386617,0.99,0.14375401298423343,0.09172154280338664,0.005223165742734084,0.01949425150414011,0.9100615422913332,57.5671310469914
860Z200US02343,02343,11364,96741.0,31.0,65.5,4400,99.2,4587,Holbrook,270,151593,2432,10990.0,33.0,0.0,4.0,4.0,25.0,129.0,26.0,94.0,9.0,0.0,19.166899044001244,0.16370393845976547,0.386964,0.31,0.655,0.14751240445219257,0.9920000000000001,0.16362274381108655,0.12699905926622765,0.01282675140836365,0.03621850241258116,0.7721989896634736,53.67482545716428
860Z200US02346,02346,24245,89290.0,28.4,63.0,9808,97.2,9648,Middleboro,572,280609,6062,25183.0,128.0,0.0,17.0,9.0,102.0,188.0,14.0,151.0,23.0,5.0,30.957216805075618,0.34926099858826243,0.35716,0.284,0.63,0.32881855974252383,0.9720000000000001,0.34415352785902836,0.26904985888993416,0.023743193194603412,0.09027819145767559,0.6320695773889284,55.698437994624136
860Z200US02347,02347,11523,119712.0,38.2,68.2,4624,98.8,4123,Lakeville,307,192940,2559,11419.0,16.0,0.0,3.0,1.0,12.0,84.0,20.0,62.0,2.0,0.0,10.827663172861381,0.16599441067158374,0.478848,0.38200000000000006,0.682,0.15502212686066785,0.988,0.1470714132838696,0.14440263405456255,0.016325248637665872,0.03810984690534342,0.8713118588093471,59.03858460068675
860Z200US02350,02350,272,82344.0,15.0,51.6,101,100.0,49,,,,,,,,,,,,,,,,,0.003918292085626206,0.329376,0.15,0.516,0.003386080193107148,1.0,0.0017478775772276523,0.0,0.0,0.0,1.0,46.139230864332184
860Z200US02351,02351,17085,120535.0,40.8,70.1,6812,97.7,6237,Abington,358,192291,4064,16448.0,23.0,4.0,5.0,3.0,11.0,153.0,23.0,122.0,8.0,1.0,44.425986730020185,0.2461177216283961,0.48213999999999996,0.408,0.701,0.22837602252916725,0.9770000000000001,0.22247984590140546,0.16839134524929444,0.016270334745441112,0.06052302376839221,0.4719915496469884,54.759874120132004
860Z200US02356,02356,12767,116875.0,57.2,61.1,4784,98.4,4572,North Easton,272,134185,3012,,,,,,,,,,,,,0.18391483476908008,0.46749999999999997,0.5720000000000001,0.611,0.16038621429529304,0.9840000000000001,0.16308767924662912,0.1279397930385701,0.011353806823080724,0.044856138678739506,1.0,63.28336414585356
860Z200US02357,02357,1906,,100.0,27.0,4,96.9,0,North Easton,8,42891,1194,,,,,,,,,,,,,0.027456855570601284,0.0,1.0,0.27,0.00013410218586562962,0.9690000000000001,0.0,0.0037629350893697085,0.003629139832684393,0.017781616727229405,1.0,51.08612777388652
860Z200US02359,02359,18361,140052.0,45.2,66.2,7007,99.6,6718,Pembroke,539,365924,6008,18378.0,13.0,0.0,2.0,3.0,8.0,80.0,12.0,60.0,8.0,1.0,7.811952833375583,0.26449912126537783,0.5602079999999999,0.452,0.662,0.2349135040901167,0.996,0.2396375829350075,0.2535277516462841,0.030961958549234198,0.0894739977363436,0.907153956200275,65.99723571984752
860Z200US02360,02360,61134,107067.0,44.6,61.0,28074,97.2,25217,Plymouth,1637,1185438,22798,60870.0,199.0,0.0,38.0,11.0,150.0,594.0,73.0,490.0,31.0,5.0,22.44992361822847,0.8806649572157077,0.428268,0.446,0.61,0.9411961914979214,0.9720000000000001,0.899514874794892,0.7699905926622767,0.10030356636538486,0.3395186751653065,0.7331798289086893,82.18064403082403
860Z200US02364,02364,13708,111490.0,48.8,69.0,5364,98.0,5483,Kingston,378,199625,4414,22844.0,68.0,2.0,13.0,10.0,43.0,498.0,59.0,419.0,20.0,2.0,38.90673597752942,0.19747039672707367,0.44595999999999997,0.488,0.6900000000000001,0.17983103124580932,0.98,0.1955839337946779,0.17779868297271872,0.016890887111506422,0.06573539048072914,0.537588540314685,55.78902923699987
860Z200US02366,02366,83,,3.8,0.0,0,,0,South Carver,5,683,46,,,,,,,,,,,,,0.0011956553055403499,0.0,0.038,0.0,0.0,0.0,0.0,0.002351834430856068,5.779073711789048e-05,0.000685053910764282,1.0,16.607710014694952
860Z200US02367,02367,2930,108958.0,34.8,62.1,1068,98.6,1052,Plympton,71,97144,1122,2980.0,4.0,0.0,0.0,1.0,3.0,15.0,5.0,9.0,1.0,0.0,7.987335061582327,0.04220807283413524,0.435832,0.348,0.621,0.03580528362612311,0.986,0.03752586145394878,0.03339604891815616,0.008219653538184997,0.016709358432120094,0.905069516318328,52.97595457201352
860Z200US02368,02368,35025,95207.0,32.6,62.9,12915,96.3,12473,Randolph,669,414393,7326,34385.0,82.0,1.0,6.0,10.0,65.0,409.0,69.0,307.0,33.0,1.0,20.364013117468915,0.5045521334524187,0.380828,0.326,0.629,0.43298243261365166,0.963,0.44492402083184707,0.3146754468485419,0.03506307017056221,0.10910228152737238,0.7579711380533635,62.5768746156377
860Z200US02370,02370,17803,98295.0,33.2,67.7,7263,99.3,6821,Rockland,488,586588,6512,17879.0,53.0,0.0,8.0,4.0,41.0,59.0,16.0,39.0,4.0,3.0,20.41009282931214,0.25646086029560056,0.39318,0.332,0.677,0.243496043985517,0.993,0.24331169294428195,0.2295390404515522,0.049633020357992885,0.09697980580210878,0.7574234748716561,58.417123280273884
860Z200US02375,02375,10373,117695.0,46.4,69.4,4343,99.3,4499,South Easton,401,304686,4969,,,,,,,,,,,,,0.14942810222132588,0.47078,0.46399999999999997,0.6940000000000001,0.14560144830360736,0.993,0.16048369836626955,0.18861712135465664,0.025780422444365417,0.0740007148388634,1.0,63.69113771069343
860Z200US02379,02379,7697,120414.0,39.1,65.9,2896,97.4,2802,West Bridgewater,373,434165,6967,7248.0,9.0,0.0,1.0,0.0,8.0,71.0,16.0,48.0,7.0,1.0,16.808565076023797,0.11087902273185629,0.481656,0.391,0.659,0.09708998256671585,0.9740000000000001,0.09995006064065065,0.17544684854186265,0.03673604008900281,0.10375588252814678,0.8002280860437955,57.35805550696672
860Z200US02382,02382,15121,101088.0,27.2,69.6,5984,98.5,5701,Whitman,252,90295,2052,15134.0,33.0,0.0,3.0,3.0,27.0,104.0,21.0,76.0,7.0,2.0,17.038871923472705,0.21782534789247746,0.404352,0.272,0.696,0.2006168700549819,0.985,0.20336020546479278,0.11853245531514582,0.007640138518389343,0.030559361410615358,0.7974908601411683,55.26455244446933
860Z200US02420,02420,15502,221458.0,84.4,64.2,5411,99.1,5589,Lexington,515,256061,4147,33824.0,17.0,1.0,2.0,0.0,14.0,77.0,5.0,72.0,0.0,0.0,6.419156904737139,0.22331383790947593,0.885832,0.8440000000000001,0.642,0.18140673192973047,0.991,0.19936505671684385,0.24223894637817497,0.021666111181763037,0.06175909930303211,0.9237075113167317,77.25613372765297
860Z200US02421,02421,18950,200294.0,83.0,58.4,6895,99.2,6796,Lexington,568,1986055,13901,33824.0,17.0,1.0,2.0,0.0,14.0,77.0,5.0,72.0,0.0,0.0,6.419156904737139,0.27298395228903166,0.801176,0.8300000000000001,0.584,0.23115864288587906,0.9920000000000001,0.24241991867018622,0.2671683913452493,0.16804624071255048,0.2070203133377018,0.9237075113167317,78.67537411435902
860Z200US02445,02445,22499,132970.0,83.2,74.2,9576,98.7,9374,Brookline,481,262940,4550,58928.0,57.0,1.0,2.0,14.0,40.0,503.0,44.0,453.0,6.0,0.0,9.084368566914408,0.3241090207150883,0.53188,0.8320000000000001,0.742,0.32104063296231733,0.9870000000000001,0.33437968181493904,0.22624647224835373,0.022248164594111455,0.06776076726038006,0.892031134871545,74.30147825610594
860Z200US02446,02446,31957,116644.0,84.5,67.9,15093,98.8,14365,Brookline,726,312004,6075,58928.0,57.0,1.0,2.0,14.0,40.0,503.0,44.0,453.0,6.0,0.0,9.084368566914408,0.4603561036042525,0.466576,0.845,0.679,0.506001072817487,0.988,0.5124134978954128,0.34148635936030103,0.026399621001069257,0.0904717936498481,0.892031134871545,77.3052323214796
860Z200US02451,02451,17953,117932.0,54.9,69.2,7737,98.8,7928,Waltham,1258,6678357,54640,62737.0,102.0,0.0,13.0,7.0,82.0,512.0,70.0,420.0,22.0,5.0,13.628654809473034,0.25862168313693856,0.471728,0.549,0.6920000000000001,0.2593871530105941,0.988,0.2827994578012414,0.5917215428033866,0.5650763891162865,0.8137249061773992,0.8380217202585316,81.68127427220743
860Z200US02452,02452,15340,106674.0,53.7,59.9,5467,97.0,5507,Waltham,427,669952,8492,62737.0,102.0,0.0,13.0,7.0,82.0,512.0,70.0,420.0,22.0,5.0,13.628654809473034,0.2209801492408309,0.42669599999999996,0.537,0.599,0.1832841625318493,0.97,0.19644003709780983,0.20084666039510818,0.056686705583609026,0.12646690891761483,0.8380217202585316,61.412822891267105
860Z200US02453,02453,31854,111294.0,58.8,69.6,13313,97.4,12636,Waltham,829,1313386,16737,62737.0,102.0,0.0,13.0,7.0,82.0,512.0,70.0,420.0,22.0,5.0,13.628654809473034,0.45887233858653376,0.44517599999999996,0.588,0.696,0.4463256001072818,0.9740000000000001,0.4507383890989513,0.38993414863593606,0.11112964137674627,0.24925537618395188,0.8380217202585316,73.64150918896505
860Z200US02457,02457,1560,,55.6,39.0,22,93.5,15,Babson Park,17,106616,1756,,,,,,,,,,,,,0.022472557549915007,0.0,0.556,0.39,0.0007375620222609629,0.935,0.0005350645644574446,0.00799623706491063,0.009021108680177177,0.026151188419610415,1.0,45.02588510349538
860Z200US02458,02458,12817,133936.0,72.8,67.9,5385,98.7,4941,Newton,509,802524,7800,88658.0,49.0,0.0,4.0,10.0,35.0,510.0,75.0,424.0,11.0,1.0,5.505484326792469,0.18463510904952607,0.535744,0.728,0.679,0.18053506772160388,0.9870000000000001,0.17625026753228223,0.2394167450611477,0.06790403150043622,0.11616131530350868,0.934566625036419,70.14686760446772
860Z200US02459,02459,19017,210785.0,86.2,64.2,6877,98.6,6541,Newton Center,704,896561,9184,,,,,,,,,,,,,0.2739491198248293,0.84314,0.8620000000000001,0.642,0.23055518304948372,0.986,0.23332382107440966,0.33113828786453436,0.07586079218324013,0.136772502531721,1.0,81.41516302343264
860Z200US02460,02460,9204,149000.0,78.8,63.3,3878,99.2,3946,Newtonville,259,128263,2214,,,,,,,,,,,,,0.13258808954449855,0.596,0.788,0.633,0.13001206919672792,0.9920000000000001,0.14075765142327176,0.12182502351834432,0.010852728133165427,0.03297194257461131,1.0,68.9117312896029
860Z200US02461,02461,7430,191711.0,86.8,65.0,2865,96.6,2676,Newton Highlands,255,156827,2341,,,,,,,,,,,,,0.10703275807427469,0.766844,0.868,0.65,0.09605069062625722,0.966,0.0954555182992081,0.11994355597365945,0.013269616295735594,0.034863287067373565,1.0,72.680436265255
860Z200US02462,02462,1569,136375.0,66.9,53.7,571,97.7,525,Newton Lower Falls,105,552598,5627,,,,,,,,,,,,,0.022602206920395287,0.5455,0.669,0.537,0.01914308703231863,0.9770000000000001,0.01872725975601056,0.049388523047977424,0.0467570215957131,0.08379996425805683,1.0,61.48513171935413
860Z200US02464,02464,3193,126346.0,71.9,67.4,1351,97.4,1324,Newton Upper Falls,234,241633,3972,,,,,,,,,,,,,0.04599671554928117,0.5053839999999999,0.7190000000000001,0.674,0.04529301327611641,0.9740000000000001,0.047228365556110444,0.11006585136406398,0.020445313590054512,0.05915291594686364,1.0,64.85767172412925
860Z200US02465,02465,12415,178333.0,77.3,71.9,4525,99.0,4518,West Newton,327,158527,2509,,,,,,,,,,,,,0.17884410383474028,0.713332,0.773,0.7190000000000001,0.1517030977604935,0.99,0.1611614468145823,0.15380997177798683,0.01341345854039213,0.03736522308929529,1.0,73.42095951549716
860Z200US02466,02466,8434,144934.0,76.7,60.2,3128,99.2,3023,Auburndale,270,848180,9786,,,,,,,,,,,,,0.12149586562563024,0.579736,0.767,0.6020000000000001,0.10486790934692236,0.9920000000000001,0.10783334522365699,0.12699905926622765,0.07176712651340021,0.14573777327694049,1.0,68.89443107384926
860Z200US02467,02467,22626,171250.0,83.8,54.9,7260,97.8,6546,Chestnut Hill,483,763174,13701,,,,,,,,,,,,,0.32593851738742113,0.6849999999999999,0.838,0.549,0.24339546734611775,0.978,0.2335021759292288,0.22718720602069614,0.06457450660206289,0.20404181807350927,1.0,76.08429824421063
860Z200US02468,02468,5713,250000.0,90.1,60.4,1969,99.9,1962,Waban,95,25608,384,,,,,,,,,,,,,0.08229853928375926,1.0,0.9009999999999999,0.604,0.06601180099235618,0.9990000000000001,0.06998644503103375,0.04468485418626529,0.0021667718830379787,0.0057187109072496575,1.0,75.16697202399733
860Z200US02472,02472,35392,117584.0,66.4,69.6,17035,98.5,15999,Watertown,995,1985308,18260,36189.0,29.0,0.0,10.0,2.0,17.0,319.0,36.0,269.0,14.0,0.0,9.249293462226973,0.5098389466708922,0.470336,0.664,0.696,0.5711076840552501,0.985,0.5706998644503104,0.4680150517403575,0.1679830347379867,0.271936617620778,0.8900709817087615,80.2016383008645
860Z200US02474,02474,28551,134169.0,73.9,72.7,12688,98.7,11823,Arlington,449,183195,3452,45614.0,34.0,0.0,5.0,8.0,21.0,167.0,16.0,139.0,12.0,3.0,7.516090039616759,0.4112910196202714,0.5366759999999999,0.7390000000000001,0.7270000000000001,0.42537213356577713,0.9870000000000001,0.4217378897053578,0.2111947318908749,0.015500694123443553,0.05140882825996307,0.9106703227854238,74.36292539019726
860Z200US02476,02476,17757,138959.0,75.2,67.5,7773,99.3,7628,Arlington,423,202805,3374,45614.0,34.0,0.0,5.0,8.0,21.0,167.0,16.0,139.0,12.0,3.0,7.516090039616759,0.25579820795759023,0.555836,0.752,0.675,0.26059407268338475,0.993,0.27209816651209245,0.19896519285042333,0.01715995672209924,0.050247215106927985,0.9106703227854238,70.60380351261462
860Z200US02478,02478,27286,164720.0,79.6,65.8,10880,98.2,10414,Belmont,594,417038,6844,26331.0,6.0,0.0,1.0,0.0,5.0,179.0,76.0,98.0,5.0,2.0,9.852516104242682,0.39306808032498775,0.65888,0.7959999999999999,0.658,0.3647579455545126,0.9820000000000001,0.37147749161732185,0.2793979303857009,0.035286871780630766,0.10192410794066838,0.8829016045970239,76.43790536928356
860Z200US02481,02481,17280,250000.0,89.7,54.5,5192,98.1,4834,Wellesley Hills,713,1325546,12043,,,,,,,,,,,,,0.24892679132213547,1.0,0.897,0.545,0.17406463725358726,0.981,0.17243347363915248,0.33537158984007526,0.11215853649146597,0.1793500923333532,1.0,82.95593845969864
860Z200US02482,02482,10710,230625.0,82.0,58.3,4068,99.3,4107,Wellesley,421,301308,4072,29651.0,7.0,0.0,0.0,0.0,7.0,120.0,15.0,104.0,1.0,0.0,2.6444974875119924,0.15428275087153187,0.9225,0.8200000000000001,0.583,0.13638192302534533,0.993,0.14650067774844833,0.19802445907808092,0.02549459944292437,0.060642163578959914,0.968569814130879,75.48323223104676
860Z200US02492,02492,21359,207844.0,84.9,61.7,7465,99.4,7202,Needham,554,368020,6382,31275.0,10.0,0.0,2.0,0.0,8.0,135.0,22.0,112.0,1.0,1.0,4.93792634993122,0.30768676712091964,0.831376,0.8490000000000001,0.617,0.2502682043717313,0.9940000000000001,0.25690233288150105,0.2605832549388523,0.031139307575587197,0.09504378388038363,0.941312123108733,78.44157096510858
860Z200US02493,02493,11851,250000.0,82.2,53.6,4043,99.6,3741,Weston,321,311730,3871,12138.0,9.0,0.0,2.0,0.0,7.0,28.0,3.0,24.0,1.0,0.0,4.512383351900698,0.17071940995130946,1.0,0.8220000000000001,0.536,0.13554378436368514,0.996,0.13344510237568669,0.15098777046095954,0.026376437015754026,0.057648775838446416,0.9463697552625021,75.208819652772
860Z200US02494,02494,10732,203690.0,74.4,69.2,4426,98.1,4110,Needham Heights,703,2095573,16208,,,,,,,,,,,,,0.15459967155492813,0.8147599999999999,0.7440000000000001,0.6920000000000001,0.14838406866031917,0.981,0.1466076906613398,0.3306679209783631,0.17731289656566487,0.24137725621016262,1.0,79.46323648482941
860Z200US02532,02532,13411,82782.0,42.7,58.3,6894,96.7,5918,Buzzards Bay,321,151594,3198,,,,,,,,,,,,,0.19319196750122447,0.331128,0.42700000000000005,0.583,0.23112511733941266,0.9670000000000001,0.2111008061639438,0.15098777046095954,0.01282683602144874,0.04762613927443855,1.0,58.6218290482492
860Z200US02534,02534,899,163053.0,66.6,48.5,680,98.7,465,Cataumet,59,29711,407,,,,,,,,,,,,,0.012950531562418969,0.652212,0.6659999999999999,0.485,0.022797371597157036,0.9870000000000001,0.016587001498180782,0.0277516462841016,0.0025139393711707822,0.006061237862631799,1.0,61.06072218787829
860Z200US02535,02535,1651,135750.0,60.2,56.1,2052,97.0,783,Chilmark,62,14473,166,920.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,0.0,0.0,10.445337174873666,0.023783456740326718,0.5429999999999999,0.6020000000000001,0.561,0.06879442134906799,0.97,0.02793037026467861,0.02916274694261524,0.0012246051805376705,0.0024721510692798,0.8758558514718837,57.30552092672136
860Z200US02536,02536,19993,89132.0,42.4,57.2,12276,96.8,8780,East Falmouth,417,169637,3025,,,,,,,,,,,,,0.2880088737791351,0.356528,0.424,0.5720000000000001,0.4115596084216173,0.968,0.31319112506242425,0.19614299153339607,0.014353509915765136,0.045049740870912014,1.0,61.92281391742113
860Z200US02537,02537,6178,126763.0,52.9,57.8,3238,99.7,2385,East Sandwich,129,60938,1149,,,,,,,,,,,,,0.088997090091907,0.507052,0.529,0.578,0.10855571945822717,0.997,0.08507526574873368,0.06067732831608655,0.005156152179341157,0.017111455292786085,1.0,59.97566453528683
860Z200US02538,02538,4428,103198.0,18.3,57.4,2170,100.0,1638,East Wareham,109,42647,1205,,,,,,,,,,,,,0.06378749027629721,0.412792,0.18300000000000002,0.574,0.07275043583210407,1.0,0.05842905043875295,0.051269990592662275,0.003608494239921926,0.017945433966759995,1.0,51.36940879507788
860Z200US02539,02539,5168,79127.0,36.7,57.4,5234,88.5,1505,Edgartown,326,117932,1277,4362.0,20.0,0.0,3.0,1.0,16.0,60.0,9.0,47.0,4.0,0.0,26.284244087526286,0.07444754962689792,0.316508,0.36700000000000005,0.574,0.17547271020517635,0.885,0.05368481130056361,0.1533396048918156,0.00997859035107915,0.019017692261869303,0.6876084469728387,47.93212413305567
860Z200US02540,02540,8450,85117.0,60.1,45.5,7013,98.4,4086,Falmouth,440,277163,4833,30717.0,110.0,0.0,17.0,5.0,88.0,357.0,112.0,231.0,14.0,3.0,26.74190832067317,0.12172635339537295,0.340468,0.601,0.455,0.23511465736891513,0.9840000000000001,0.1457515873582079,0.20696142991533398,0.023451616503376106,0.07197533805921248,0.6821690498921524,54.07224902922016
860Z200US02542,02542,793,49250.0,36.0,28.4,343,98.2,221,Buzzards Bay,7,2356,27,,,,,,,,,,,,,0.011423550087873463,0.19699999999999998,0.36,0.284,0.01149926243797774,0.9820000000000001,0.00788328458300635,0.003292568203198495,0.00019934842847693993,0.00040209686066599155,1.0,43.36886370579016
860Z200US02543,02543,756,83629.0,83.1,42.1,907,97.6,448,Woods Hole,44,120045,1469,,,,,,,,,,,,,0.010890547120343427,0.334516,0.831,0.42100000000000004,0.030407670645031516,0.976,0.015980594991795678,0.020696142991533398,0.010157377799878716,0.021877047715494133,1.0,57.20067891183448
860Z200US02553,02553,164,,53.9,0.0,145,100.0,76,Monument Beach,16,3085,53,,,,,,,,,,,,,0.00236249963986286,0.0,0.539,0.0,0.004861204237629074,1.0,0.0027109937932510526,0.007525870178739417,0.0002610313675090661,0.0007893012450110204,1.0,38.11243959395815
